index:0 	label:0.0 	priority:-277.76718307285756
index:2334 	label:0.0 	priority:-57.44032200795535
index:2335 	label:0.0 	priority:-1421.6781328830518
index:2336 	label:0.0 	priority:-431.53033999267734
index:2337 	label:0.0 	priority:-71.3288299086706
index:2338 	label:0.0 	priority:-239.29250210989932
index:2339 	label:0.0 	priority:-1122.5745197479127
index:2340 	label:0.0 	priority:-1376.9924108601217
index:2341 	label:0.0 	priority:-517.899788637875
index:2342 	label:0.0 	priority:-91.37678383390072
index:2343 	label:0.0 	priority:-519.5776646407185
index:2344 	label:0.0 	priority:-51.95776574341256
index:2345 	label:0.0 	priority:-1225.251680439513
index:2346 	label:0.0 	priority:-57.44032200795535
index:2347 	label:0.0 	priority:-52.16036129790433
index:2348 	label:0.0 	priority:-51.95776574341256
index:2349 	label:0.0 	priority:-1477.2550782119952
index:2350 	label:0.0 	priority:-273.67733661777805
index:2351 	label:0.0 	priority:-1491.181981468092
index:2352 	label:0.0 	priority:-301.63592563414596
index:2353 	label:0.0 	priority:-1480.7963236872579
index:2354 	label:0.0 	priority:-1376.881711493609
index:2355 	label:0.0 	priority:-1325.475379889948
index:2356 	label:0.0 	priority:-584.7913110000668
index:2357 	label:0.0 	priority:-1246.0423872104836
index:2358 	label:0.0 	priority:-57.44032200795535
index:2359 	label:0.0 	priority:-51.95776574341256
index:2360 	label:0.0 	priority:-360.42049533075146
index:2361 	label:0.0 	priority:-838.8314713988203
index:2362 	label:0.0 	priority:-415.6621304747958
index:2363 	label:0.0 	priority:-763.7732610603161
index:2364 	label:0.0 	priority:-51.957957150000766
index:2365 	label:0.0 	priority:-302.71906798533564
index:2366 	label:0.0 	priority:-1357.0886839749396
index:2367 	label:0.0 	priority:-187.33473636648677
index:2368 	label:0.0 	priority:-888.7645739025563
index:2369 	label:0.0 	priority:-213.23378571122012
index:2370 	label:0.0 	priority:-774.6508792857446
index:2371 	label:0.0 	priority:-503.11606615510345
index:2372 	label:0.0 	priority:-295.3054714061209
index:2373 	label:0.0 	priority:-622.6546064948508
index:2374 	label:0.0 	priority:-1461.739878703352
index:2375 	label:0.0 	priority:-746.2271782186886
index:2376 	label:0.0 	priority:-699.7519687398188
index:2377 	label:0.0 	priority:-51.95776574341256
index:2378 	label:0.0 	priority:-1117.09196348337
index:2379 	label:0.0 	priority:-891.5560732244942
index:2380 	label:0.0 	priority:-633.5630868679801
index:2381 	label:0.0 	priority:-187.33473636648677
index:2382 	label:0.0 	priority:-311.74659446047536
index:2383 	label:0.0 	priority:-389.2527708545522
index:2384 	label:0.0 	priority:-57.44032200795535
index:2385 	label:0.0 	priority:-467.619891690713
index:2386 	label:0.0 	priority:-1532.7540894306705
index:2387 	label:0.0 	priority:-788.8538449183552
index:2388 	label:0.0 	priority:-1499.7190151705825
index:2389 	label:0.0 	priority:-343.2080335967244
index:2390 	label:0.0 	priority:-135.37697062307421
index:2391 	label:0.0 	priority:-388.7655977423002
index:2392 	label:0.0 	priority:-263.71466804986386
index:2393 	label:0.0 	priority:-213.31361923819304
index:2394 	label:0.0 	priority:-290.9388973000806
index:2395 	label:0.0 	priority:-57.44032200795535
index:2396 	label:0.0 	priority:-1455.308973742677
index:2397 	label:0.0 	priority:-348.1111351130158
index:2398 	label:0.0 	priority:-836.8068081591438
index:2399 	label:0.0 	priority:-1499.6147814981707
index:2400 	label:0.0 	priority:-121.17709216912768
index:2401 	label:0.0 	priority:-1064.9513452911003
index:2402 	label:0.0 	priority:-706.9123938006123
index:2403 	label:0.0 	priority:-1520.1100575513155
index:2404 	label:0.0 	priority:-935.239783381426
index:2405 	label:0.0 	priority:-1362.6809137464863
index:2406 	label:0.0 	priority:-1447.3020130877212
index:2407 	label:0.0 	priority:-1426.4176839076588
index:2408 	label:0.0 	priority:-446.9393176872963
index:2409 	label:0.0 	priority:-1499.6147814981707
index:2410 	label:0.0 	priority:-235.5572446066098
index:2411 	label:0.0 	priority:-654.9546280571998
index:2412 	label:0.0 	priority:-57.44032200795535
index:2413 	label:0.0 	priority:-171.74151127561458
index:2414 	label:0.0 	priority:-1261.9371267508527
index:2415 	label:0.0 	priority:-71.3288299086706
index:2416 	label:0.0 	priority:-1332.9878347903746
index:2417 	label:0.0 	priority:-213.31361923819304
index:2418 	label:0.0 	priority:-1183.3568370598443
index:2419 	label:0.0 	priority:-427.9890945174147
index:2420 	label:0.0 	priority:-1396.8923645269365
index:2421 	label:0.0 	priority:-60.1654692343732
index:2422 	label:0.0 	priority:-109.39808775136791
index:2423 	label:0.0 	priority:-477.8924443925019
index:2424 	label:0.0 	priority:-473.1024479552558
index:2425 	label:0.0 	priority:-129.8944143585314
index:2426 	label:0.0 	priority:-1006.5686132900967
index:2427 	label:0.0 	priority:-517.1567833979389
index:2428 	label:0.0 	priority:-545.5565403058318
index:2429 	label:0.0 	priority:-421.14468221184325
index:2430 	label:0.0 	priority:-706.9123938006123
index:2431 	label:0.0 	priority:-187.33473636648677
index:2432 	label:0.0 	priority:-681.7430135370068
index:2433 	label:0.0 	priority:-369.1869164684307
index:2434 	label:0.0 	priority:-279.15989288232083
index:2435 	label:0.0 	priority:-317.22915072501814
index:2436 	label:0.0 	priority:-239.29250210989932
index:2437 	label:0.0 	priority:-83.41920487966163
index:2438 	label:0.0 	priority:-810.8279252874374
index:2439 	label:0.0 	priority:-1229.6308768297854
index:2440 	label:0.0 	priority:-597.5143060492444
index:2441 	label:0.0 	priority:-1076.7922304900767
index:2442 	label:0.0 	priority:-447.7090490401503
index:2443 	label:0.0 	priority:-129.8944143585314
index:2444 	label:0.0 	priority:-129.8944143585314
index:2445 	label:0.0 	priority:-51.95776574341256
index:2446 	label:0.0 	priority:-51.95776574341256
index:2447 	label:0.0 	priority:-181.85218010194396
index:2448 	label:0.0 	priority:-259.7888287170628
index:2449 	label:0.0 	priority:-1694.109942925451
index:2450 	label:0.0 	priority:-1122.4946862209397
index:2451 	label:0.0 	priority:-57.44032200795535
index:2452 	label:0.0 	priority:-57.44032200795535
index:2453 	label:0.0 	priority:-1617.2971631783678
index:2454 	label:0.0 	priority:-51.95776574341256
index:2455 	label:0.0 	priority:-1186.0218493300422
index:2456 	label:0.0 	priority:-954.0582411941383
index:2457 	label:0.0 	priority:-369.1869164684307
index:2458 	label:0.0 	priority:-728.4914296406796
index:2459 	label:0.0 	priority:-1324.9230264570203
index:2460 	label:0.0 	priority:-467.619891690713
index:2461 	label:0.0 	priority:-447.1235650835495
index:2462 	label:0.0 	priority:-1420.9853928588866
index:2463 	label:0.0 	priority:-1200.462069414756
index:2464 	label:0.0 	priority:-227.20212713890828
index:2465 	label:0.0 	priority:-213.31361923819304
index:2466 	label:0.0 	priority:-1018.6589882610878
index:2467 	label:0.0 	priority:-348.1111351130158
index:2468 	label:0.0 	priority:-355.8511951189292
index:2469 	label:0.0 	priority:-1426.5012206755018
index:2470 	label:0.0 	priority:-655.5069814901277
index:2471 	label:0.0 	priority:-836.5771181092076
index:2472 	label:0.0 	priority:-448.5634467068069
index:2473 	label:0.0 	priority:-783.9806762275812
index:2474 	label:0.0 	priority:-473.1814111250786
index:2475 	label:0.0 	priority:-753.387603279482
index:2476 	label:0.0 	priority:-57.44032200795535
index:2477 	label:0.0 	priority:-123.28659565208316
index:2478 	label:0.0 	priority:-602.9968623137872
index:2479 	label:0.0 	priority:-57.44032200795535
index:2480 	label:0.0 	priority:-805.3453690228946
index:2481 	label:0.0 	priority:-369.1869164684307
index:2482 	label:0.0 	priority:-57.44032200795535
index:2483 	label:0.0 	priority:-1234.447630188977
index:2484 	label:0.0 	priority:-1347.0832993750407
index:2485 	label:0.0 	priority:-57.44032200795535
index:2486 	label:0.0 	priority:-435.033190124372
index:2487 	label:0.0 	priority:-1220.0767677730366
index:2488 	label:0.0 	priority:-195.7406880026592
index:2489 	label:0.0 	priority:-654.9546280571998
index:2490 	label:0.0 	priority:-902.3079795911132
index:2491 	label:0.0 	priority:-213.31361923819304
index:2492 	label:0.0 	priority:-239.29250210989932
index:2493 	label:0.0 	priority:-714.7646885284211
index:2494 	label:0.0 	priority:-291.25026785331187
index:2495 	label:0.0 	priority:-147.15597504083394
index:2496 	label:0.0 	priority:-51.95776574341256
index:2497 	label:0.0 	priority:-213.31361923819304
index:2498 	label:0.0 	priority:-1452.3965667793652
index:2499 	label:0.0 	priority:-727.4087204077758
index:2500 	label:0.0 	priority:-441.64100881900674
index:2501 	label:0.0 	priority:-545.5565403058318
index:2502 	label:0.0 	priority:-304.58616939968186
index:2503 	label:0.0 	priority:-439.963140022756
index:2504 	label:0.0 	priority:-1473.3716375063698
index:2505 	label:0.0 	priority:-1408.3422313366818
index:2506 	label:0.0 	priority:-701.4298375360695
index:2507 	label:0.0 	priority:-754.2889908453396
index:2508 	label:0.0 	priority:-1395.6499708662016
index:2509 	label:0.0 	priority:-213.31361923819304
index:2510 	label:0.0 	priority:-57.44032200795535
index:2511 	label:0.0 	priority:-187.33473636648677
index:2512 	label:0.0 	priority:-641.551903496699
index:2513 	label:0.0 	priority:-1018.6589882610878
index:2514 	label:0.0 	priority:-1434.400077378211
index:2515 	label:0.0 	priority:-1283.3509184944419
index:2516 	label:0.0 	priority:-395.16579934013697
index:2517 	label:0.0 	priority:-1428.9023371473031
index:2518 	label:0.0 	priority:-77.93664861511884
index:2519 	label:0.0 	priority:-109.39808775136791
index:2520 	label:0.0 	priority:-201.223244267202
index:2521 	label:0.0 	priority:-1286.8101364892082
index:2522 	label:0.0 	priority:-57.44032200795535
index:2523 	label:0.0 	priority:-51.95776574341256
index:2524 	label:0.0 	priority:-1454.8174408155517
index:2525 	label:0.0 	priority:-57.44032200795535
index:2526 	label:0.0 	priority:-363.7043602038879
index:2527 	label:0.0 	priority:-1361.1198075341713
index:2528 	label:0.0 	priority:-83.41920487966163
index:2529 	label:0.0 	priority:-207.83106297365023
index:2530 	label:0.0 	priority:-187.33473636648677
index:2531 	label:0.0 	priority:-51.95776574341256
index:2532 	label:0.0 	priority:-1532.8330526004934
index:2533 	label:0.0 	priority:-373.1127558012318
index:2534 	label:0.0 	priority:-375.455394076605
index:2535 	label:0.0 	priority:-1518.560492833007
index:2536 	label:0.0 	priority:-703.0981731275
index:2537 	label:0.0 	priority:-954.0582411923389
index:2538 	label:0.0 	priority:-1458.7432801483528
index:2539 	label:0.0 	priority:-447.1235650835495
index:2540 	label:0.0 	priority:-1560.3125114882407
index:2541 	label:0.0 	priority:-161.3558534947805
index:2542 	label:0.0 	priority:-353.8710558559817
index:2543 	label:0.0 	priority:-1385.9701793358513
index:2544 	label:0.0 	priority:-369.1869164684307
index:2545 	label:0.0 	priority:-323.52559887823514
index:2546 	label:0.0 	priority:-57.44032200795535
index:2547 	label:0.0 	priority:-1310.8021111728967
index:2548 	label:0.0 	priority:-1364.3420445475083
index:2549 	label:0.0 	priority:-701.4298375360695
index:2550 	label:0.0 	priority:-447.1235650835495
index:2551 	label:0.0 	priority:-1386.398083793117
index:2552 	label:0.0 	priority:-1512.4156891631528
index:2553 	label:0.0 	priority:-811.6374278955382
index:2554 	label:0.0 	priority:-31.461439136249073
index:2555 	label:0.0 	priority:-57.44032200795535
index:2556 	label:0.0 	priority:-784.8490424157312
index:2557 	label:0.0 	priority:-317.3335645942985
index:2558 	label:0.0 	priority:-213.31361923819304
index:2559 	label:0.0 	priority:-545.5565403058318
index:2560 	label:0.0 	priority:-1311.9620442348491
index:2561 	label:0.0 	priority:-478.00594263815697
index:2562 	label:0.0 	priority:-1387.266449981267
index:2563 	label:0.0 	priority:-647.7942029964063
index:2564 	label:0.0 	priority:-842.2895446205549
index:2565 	label:0.0 	priority:-1455.8918574936235
index:2566 	label:0.0 	priority:-769.8354522699789
index:2567 	label:0.0 	priority:-784.8490424157312
index:2568 	label:0.0 	priority:-77.93664861511884
index:2569 	label:0.0 	priority:-551.0390965703747
index:2570 	label:0.0 	priority:-317.22915072501814
index:2571 	label:0.0 	priority:-57.44032200795535
index:2572 	label:0.0 	priority:-135.37697062307421
index:2573 	label:0.0 	priority:-109.3984435792963
index:2574 	label:0.0 	priority:-57.44032200795535
index:2575 	label:0.0 	priority:-57.44032200795535
index:2576 	label:0.0 	priority:-766.6434911020108
index:2577 	label:0.0 	priority:-988.944847886092
index:2578 	label:0.0 	priority:-57.44032200795535
index:2579 	label:0.0 	priority:-57.44032200795535
index:2580 	label:0.0 	priority:-634.4092025017608
index:2581 	label:0.0 	priority:-51.957765743414505
index:2582 	label:0.0 	priority:-1419.371707224961
index:2583 	label:0.0 	priority:-265.2713849816056
index:2584 	label:0.0 	priority:-161.3558534947805
index:2585 	label:0.0 	priority:-343.2080335967244
index:2586 	label:0.0 	priority:-415.66212594730047
index:2587 	label:0.0 	priority:-958.8480574327164
index:2588 	label:0.0 	priority:-291.25026785331187
index:2589 	label:0.0 	priority:-337.72547733218164
index:2590 	label:0.0 	priority:-253.18101001061456
index:2591 	label:0.0 	priority:-369.00266907217747
index:2592 	label:0.0 	priority:-291.25026785331187
index:2593 	label:0.0 	priority:-772.7586674447402
index:2594 	label:0.0 	priority:-291.25026785331187
index:2595 	label:0.0 	priority:-83.41920487966163
index:2596 	label:0.0 	priority:-1558.8119354721996
index:2597 	label:0.0 	priority:-57.44032200795535
index:2598 	label:0.0 	priority:-71.3288299086706
index:2599 	label:0.0 	priority:-1480.7963236872579
index:2600 	label:0.0 	priority:-291.25026785331187
index:2601 	label:0.0 	priority:-233.8099458453565
index:2602 	label:0.0 	priority:-1300.768871987527
index:2603 	label:0.0 	priority:-654.9546280571998
index:2604 	label:0.0 	priority:-862.8646542006729
index:2605 	label:0.0 	priority:-1421.4938854867987
index:2606 	label:0.0 	priority:-535.4458714795026
index:2607 	label:0.0 	priority:-864.1157252140848
index:2608 	label:0.0 	priority:-51.95776574341256
index:2609 	label:0.0 	priority:-57.44032200795535
index:2610 	label:0.0 	priority:-448.5634467068069
index:2611 	label:0.0 	priority:-405.5514571209711
index:2612 	label:0.0 	priority:-311.74659446047536
index:2613 	label:0.0 	priority:-83.41920487966163
index:2614 	label:0.0 	priority:-706.9123938006123
index:2615 	label:0.0 	priority:-57.44032200795535
index:2616 	label:0.0 	priority:-838.2466897824012
index:2617 	label:0.0 	priority:-753.387603279482
index:2618 	label:0.0 	priority:-1373.6451559184218
index:2619 	label:0.0 	priority:-239.29250210989932
index:2620 	label:0.0 	priority:-213.31361923819304
index:2621 	label:0.0 	priority:-557.3355447235916
index:2622 	label:0.0 	priority:-1068.741028610833
index:2623 	label:0.0 	priority:-135.37697062307421
index:2624 	label:0.0 	priority:-265.2713849816056
index:2625 	label:0.0 	priority:-1454.9226572843163
index:2626 	label:0.0 	priority:-618.2117136404287
index:2627 	label:0.0 	priority:-706.9123938006123
index:2628 	label:0.0 	priority:-259.790647618931
index:2629 	label:0.0 	priority:-1241.3700680767772
index:2630 	label:0.0 	priority:-772.2060610903949
index:2631 	label:0.0 	priority:-187.33473636648677
index:2632 	label:0.0 	priority:-135.37697062307421
index:2633 	label:0.0 	priority:-481.0600269094949
index:2634 	label:0.0 	priority:-115.69453590458488
index:2635 	label:0.0 	priority:-932.86917456101
index:2636 	label:0.0 	priority:-1565.4174230171836
index:2637 	label:0.0 	priority:-419.3268599426411
index:2638 	label:0.0 	priority:-405.5514571209711
index:2639 	label:0.0 	priority:-161.30675454650492
index:2640 	label:0.0 	priority:-1065.882072488259
index:2641 	label:0.0 	priority:-531.3566618518854
index:2642 	label:0.0 	priority:-881.536664029445
index:2643 	label:0.0 	priority:-473.1024479552558
index:2644 	label:0.0 	priority:-291.25026785331187
index:2645 	label:0.0 	priority:-1352.5903445099307
index:2646 	label:0.0 	priority:-668.843135957915
index:2647 	label:0.0 	priority:-83.41920487966163
index:2648 	label:0.0 	priority:-385.33249499223075
index:2649 	label:0.0 	priority:-608.4303196300544
index:2650 	label:0.0 	priority:-51.95776574341256
index:2651 	label:0.0 	priority:-135.37697062307421
index:2652 	label:0.0 	priority:-285.7677115887691
index:2653 	label:0.0 	priority:-856.9571891855677
index:2654 	label:0.0 	priority:-1608.9330357225656
index:2655 	label:0.0 	priority:-57.44032200795535
index:2656 	label:0.0 	priority:-394.4060561049724
index:2657 	label:0.0 	priority:-1126.0882905298504
index:2658 	label:0.0 	priority:-57.44032200795535
index:2659 	label:0.0 	priority:-213.31361923819304
index:2660 	label:0.0 	priority:-707.0168076698927
index:2661 	label:0.0 	priority:-597.5143060492444
index:2662 	label:0.0 	priority:-57.44032200795535
index:2663 	label:0.0 	priority:-1410.6988449471553
index:2664 	label:0.0 	priority:-680.9335109289061
index:2665 	label:0.0 	priority:-473.1024479552558
index:2666 	label:0.0 	priority:-51.95776574341256
index:2667 	label:0.0 	priority:-317.22915072501814
index:2668 	label:0.0 	priority:-874.5155965003343
index:2669 	label:0.0 	priority:-883.2820176380135
index:2670 	label:0.0 	priority:-1419.0052535959392
index:2671 	label:0.0 	priority:-431.5303399926989
index:2672 	label:0.0 	priority:-233.8099458453565
index:2673 	label:0.0 	priority:-1062.7635889195415
index:2674 	label:0.0 	priority:-1267.7576934035696
index:2675 	label:0.0 	priority:-862.7365920825744
index:2676 	label:0.0 	priority:-1361.2875671095617
index:2677 	label:0.0 	priority:-551.0390965703747
index:2678 	label:0.0 	priority:-140.81042793934142
index:2679 	label:0.0 	priority:-83.41920487966163
index:2680 	label:0.0 	priority:-57.44032200795535
index:2681 	label:0.0 	priority:-1269.6329942488012
index:2682 	label:0.0 	priority:-177.50143201858054
index:2683 	label:0.0 	priority:-626.7184216409913
index:2684 	label:0.0 	priority:-1073.946400593821
index:2685 	label:0.0 	priority:-83.41920487966163
index:2686 	label:0.0 	priority:-51.95776574341256
index:2687 	label:0.0 	priority:-483.4881057360899
index:2688 	label:0.0 	priority:-51.95776574341256
index:2689 	label:0.0 	priority:-289.545550663155
index:2690 	label:0.0 	priority:-602.9968623137872
index:2691 	label:0.0 	priority:-445.56245887123436
index:2692 	label:0.0 	priority:-765.5911499898424
index:2693 	label:0.0 	priority:-854.748278549638
index:2694 	label:0.0 	priority:-51.95776574341256
index:2695 	label:0.0 	priority:-613.6598845730445
index:2696 	label:0.0 	priority:-453.9969040230741
index:2697 	label:0.0 	priority:-51.95776574341256
index:2698 	label:0.0 	priority:-946.8597637960155
index:2699 	label:0.0 	priority:-441.64100881900674
index:2700 	label:0.0 	priority:-398.6021985298674
index:2701 	label:0.0 	priority:-1305.3778467886502
index:2702 	label:0.0 	priority:-343.2080335967244
index:2703 	label:0.0 	priority:-1298.9454554447977
index:2704 	label:0.0 	priority:-109.39808775136791
index:2705 	label:0.0 	priority:-265.2713849816056
index:2706 	label:0.0 	priority:-979.1677073218766
index:2707 	label:0.0 	priority:-317.22915072501814
index:2708 	label:0.0 	priority:-1382.4423116347984
index:2709 	label:0.0 	priority:-767.6872793726981
index:2710 	label:0.0 	priority:-285.7677115887691
index:2711 	label:0.0 	priority:-499.0813308269621
index:2712 	label:0.0 	priority:-675.862122856864
index:2713 	label:0.0 	priority:-602.9968623137872
index:2714 	label:0.0 	priority:-1017.7282610639292
index:2715 	label:0.0 	priority:-586.0031329050876
index:2716 	label:0.0 	priority:-149.26547852378945
index:2717 	label:0.0 	priority:-291.25026785331187
index:2718 	label:0.0 	priority:-958.5968068254639
index:2719 	label:0.0 	priority:-51.95776574341256
index:2720 	label:0.0 	priority:-129.89442995877073
index:2721 	label:0.0 	priority:-1606.7544951510179
index:2722 	label:0.0 	priority:-675.26670726811
index:2723 	label:0.0 	priority:-986.437805889674
index:2724 	label:0.0 	priority:-51.95776574341256
index:2725 	label:0.0 	priority:-687.2255698015497
index:2726 	label:0.0 	priority:-558.9703544680062
index:2727 	label:0.0 	priority:-590.4581146608629
index:2728 	label:0.0 	priority:-661.0668288141636
index:2729 	label:0.0 	priority:-51.95776574341256
index:2730 	label:0.0 	priority:-57.44032200795535
index:2731 	label:0.0 	priority:-697.0790894527062
index:2732 	label:0.0 	priority:-852.9523866829438
index:2733 	label:0.0 	priority:-1321.1877689537307
index:2734 	label:0.0 	priority:-57.60933267211889
index:2735 	label:0.0 	priority:-989.1388599141187
index:2736 	label:0.0 	priority:-1237.4797441061307
index:2737 	label:0.0 	priority:-1283.545067730409
index:2738 	label:0.0 	priority:-706.5945731006461
index:2739 	label:0.0 	priority:-1173.772542256161
index:2740 	label:0.0 	priority:-944.8122096982464
index:2741 	label:0.0 	priority:-57.44032200795535
index:2742 	label:0.0 	priority:-1517.1608643397983
index:2743 	label:0.0 	priority:-597.5932692190672
index:2744 	label:0.0 	priority:-1000.9520357985859
index:2745 	label:0.0 	priority:-51.95776574341256
index:2746 	label:0.0 	priority:-821.2135830682715
index:2747 	label:0.0 	priority:-1258.7653822596612
index:2748 	label:0.0 	priority:-753.2033558832288
index:2749 	label:0.0 	priority:-443.58231960828687
index:2750 	label:0.0 	priority:-421.14468221184325
index:2751 	label:0.0 	priority:-309.3759856400594
index:2752 	label:0.0 	priority:-245.32784492565582
index:2753 	label:0.0 	priority:-656.9003281270534
index:2754 	label:0.0 	priority:-1290.273356382242
index:2755 	label:0.0 	priority:-727.4087204077758
index:2756 	label:0.0 	priority:-57.44032200795535
index:2757 	label:0.0 	priority:-265.2713849816056
index:2758 	label:0.0 	priority:-543.2953077085483
index:2759 	label:0.0 	priority:-904.9101524263564
index:2760 	label:0.0 	priority:-1180.9076968143654
index:2761 	label:0.0 	priority:-51.95776574341256
index:2762 	label:0.0 	priority:-253.18101001061456
index:2763 	label:0.0 	priority:-551.0390965703747
index:2764 	label:0.0 	priority:-635.2678040581371
index:2765 	label:0.0 	priority:-109.39808775136791
index:2766 	label:0.0 	priority:-51.95776574341256
index:2767 	label:0.0 	priority:-317.22915072501814
index:2768 	label:0.0 	priority:-1303.5871230877192
index:2769 	label:0.0 	priority:-57.44032200795535
index:2770 	label:0.0 	priority:-543.185931485416
index:2771 	label:0.0 	priority:-531.4356250217082
index:2772 	label:0.0 	priority:-519.5776574341256
index:2773 	label:0.0 	priority:-1402.859675072139
index:2774 	label:0.0 	priority:-1157.3061486992174
index:2775 	label:0.0 	priority:-753.387603279482
index:2776 	label:0.0 	priority:-1246.753970458493
index:2777 	label:0.0 	priority:-1057.0481921533046
index:2778 	label:0.0 	priority:-213.31361923819304
index:2779 	label:0.0 	priority:-680.9335109289061
index:2780 	label:0.0 	priority:-749.0368551961187
index:2781 	label:0.0 	priority:-493.5987745624193
index:2782 	label:0.0 	priority:-317.22915072501814
index:2783 	label:0.0 	priority:-121.25605533895052
index:2784 	label:0.0 	priority:-933.5619145851754
index:2785 	label:0.0 	priority:-51.95776574341256
index:2786 	label:0.0 	priority:-57.44032200795535
index:2787 	label:0.0 	priority:-654.087906990811
index:2788 	label:0.0 	priority:-1423.1959271221135
index:2789 	label:0.0 	priority:-363.7043602038879
index:2790 	label:0.0 	priority:-465.80163630322494
index:2791 	label:0.0 	priority:-51.95776574341256
index:2792 	label:0.0 	priority:-525.0602136986685
index:2793 	label:0.0 	priority:-524.7488431454373
index:2794 	label:0.0 	priority:-437.2902607356433
index:2795 	label:0.0 	priority:-1347.0876886556143
index:2796 	label:0.0 	priority:-444.86624153904734
index:2797 	label:0.0 	priority:-1050.9299300054377
index:2798 	label:0.0 	priority:-723.424248921879
index:2799 	label:0.0 	priority:-1252.4689341064443
index:2800 	label:0.0 	priority:-291.25026785331187
index:2801 	label:0.0 	priority:-285.7677115887691
index:2802 	label:0.0 	priority:-51.95776574341256
index:2803 	label:0.0 	priority:-824.7164331881528
index:2804 	label:0.0 	priority:-57.44032200795535
index:2805 	label:0.0 	priority:-161.3558534947805
index:2806 	label:0.0 	priority:-1232.9444257276007
index:2807 	label:0.0 	priority:-473.1024479552558
index:2808 	label:0.0 	priority:-525.0602140698066
index:2809 	label:0.0 	priority:-623.4931889209507
index:2810 	label:0.0 	priority:-1083.9526555508703
index:2811 	label:0.0 	priority:-207.83106297365023
index:2812 	label:0.0 	priority:-691.3191687097402
index:2813 	label:0.0 	priority:-57.44032200795535
index:2814 	label:0.0 	priority:-395.16579934013697
index:2815 	label:0.0 	priority:-57.44032200795535
index:2816 	label:0.0 	priority:-161.3558534947805
index:2817 	label:0.0 	priority:-395.16579934013697
index:2818 	label:0.0 	priority:-1369.7203671396394
index:2819 	label:0.0 	priority:-310.123860388361
index:2820 	label:0.0 	priority:-270.7335402519249
index:2821 	label:0.0 	priority:-369.1869164684307
index:2822 	label:0.0 	priority:-1356.936819026197
index:2823 	label:0.0 	priority:-1297.3830373729986
index:2824 	label:0.0 	priority:-499.0813308269621
index:2825 	label:0.0 	priority:-1286.255838963056
index:2826 	label:0.0 	priority:-1538.8802867711029
index:2827 	label:0.0 	priority:-83.41920487966163
index:2828 	label:0.0 	priority:-135.37697062307421
index:2829 	label:0.0 	priority:-1413.2453328529732
index:2830 	label:0.0 	priority:-756.5635568543787
index:2831 	label:0.0 	priority:-1070.6167540045003
index:2832 	label:0.0 	priority:-700.464671145817
index:2833 	label:0.0 	priority:-51.95776574341256
index:2834 	label:0.0 	priority:-1336.7020308747801
index:2835 	label:0.0 	priority:-457.5092228643836
index:2836 	label:0.0 	priority:-1000.4534377310558
index:2837 	label:0.0 	priority:-1428.704804443264
index:2838 	label:0.0 	priority:-571.5354231775382
index:2839 	label:0.0 	priority:-1330.9579361544909
index:2840 	label:0.0 	priority:-285.7677115887691
index:2841 	label:0.0 	priority:-827.5100312214887
index:2842 	label:0.0 	priority:-57.44032200795535
index:2843 	label:0.0 	priority:-1478.2166771957918
index:2844 	label:0.0 	priority:-51.95776574341256
index:2845 	label:0.0 	priority:-1470.636555912653
index:2846 	label:0.0 	priority:-161.3558534947805
index:2847 	label:0.0 	priority:-515.2269093507622
index:2848 	label:0.0 	priority:-382.89258153683716
index:2849 	label:0.0 	priority:-343.2080335967244
index:2850 	label:0.0 	priority:-778.4981199630383
index:2851 	label:0.0 	priority:-1489.3828880827834
index:2852 	label:0.0 	priority:-524.9803801716955
index:2853 	label:0.0 	priority:-207.83106297365023
index:2854 	label:0.0 	priority:-1309.329801366148
index:2855 	label:0.0 	priority:-448.5634467068069
index:2856 	label:0.0 	priority:-1121.2436928224001
index:2857 	label:0.0 	priority:-32.42849517507906
index:2858 	label:0.0 	priority:-57.44032358663554
index:2859 	label:0.0 	priority:-285.7677115887691
index:2860 	label:0.0 	priority:-1494.0108204477017
index:2861 	label:0.0 	priority:-129.8944143585314
index:2862 	label:0.0 	priority:-1112.7412154000067
index:2863 	label:0.0 	priority:-385.86463312190835
index:2864 	label:0.0 	priority:-1551.6767809139951
index:2865 	label:0.0 	priority:-1467.2224349678947
index:2866 	label:0.0 	priority:-149.26547852378945
index:2867 	label:0.0 	priority:-1046.0777527560513
index:2868 	label:0.0 	priority:-1268.6145126302442
index:2869 	label:0.0 	priority:-1167.952225777809
index:2870 	label:0.0 	priority:-706.9123938006123
index:2871 	label:0.0 	priority:-327.6148085058523
index:2872 	label:0.0 	priority:-802.925661254203
index:2873 	label:0.0 	priority:-57.44032200795535
index:2874 	label:0.0 	priority:-1363.3069034810696
index:2875 	label:0.0 	priority:-859.0341065059588
index:2876 	label:0.0 	priority:-57.44032200795535
index:2877 	label:0.0 	priority:-57.44032200795535
index:2878 	label:0.0 	priority:-379.57257424926485
index:2879 	label:0.0 	priority:-1382.8899740355125
index:2880 	label:0.0 	priority:-493.5987745624193
index:2881 	label:0.0 	priority:-192.8471568525768
index:2882 	label:0.0 	priority:-564.4792317891566
index:2883 	label:0.0 	priority:-187.33473636648677
index:2884 	label:0.0 	priority:-317.5487907939247
index:2885 	label:0.0 	priority:-415.7410891171233
index:2886 	label:0.0 	priority:-504.5640672883734
index:2887 	label:0.0 	priority:-661.890328005733
index:2888 	label:0.0 	priority:-291.25026785331187
index:2889 	label:0.0 	priority:-296.1533693696032
